Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_20,SMA_50,SMA_252,daily_return,monthly_return,adv20,VWAP,log_returns,volatility_30,volatility_60,annual_volatility,rapp,MACD,Signal Line,14-low,14-high,%K,%D,RSI(2),RSI(7),RSI(14),CCI(30),CCI(50),CCI(100)
2005-09-14,7.689427852630615,7.80275297164917,7.479465007781982,7.546712875366211,7.546712875366211,452722579,7.566140365600586,7.203897881507873,7.298687725067139,5.397211397451068,-2.78,1.27,255438069.3,5.384374840134221,-0.0282443019697877,0.0808729195125873,0.1215921034206607,0.3965180943527702,0.9816502011423296,0.16017117794183466,0.10231579757450722,6.973113059997559,7.858792781829834,64.76379680252826,83.46943711051262,33.530870235667635,64.20792547846011,67.88848122012027,,,
2005-09-15,7.460038185119629,7.64011287689209,7.419938087463379,7.5372490882873535,7.5372490882873535,620966845,7.60215539932251,7.225716137886048,7.304217004776001,5.415856790921045,-0.13,1.79,278690700.45,5.396059333709283,-0.0012548146625452,0.0805927290896722,0.1215711919853636,0.3963202945267691,0.97858687901636,0.16008376048486284,0.11386939015657835,7.029651165008545,7.858792781829834,61.21968949343124,72.04399904861639,31.691819635570408,63.23287917715035,67.18689041938049,,,
2005-09-16,7.572117805480957,7.584073066711426,7.468754768371582,7.476974010467529,7.476974010467529,304328438,7.60768461227417,7.250884294509888,7.306538286209107,5.433915092831566,-0.8,0.83,270072518.0,5.4015796756844745,-0.008029106965254,0.0810444957529605,0.121812949069382,0.3955993235852804,1.0159893742174522,0.15338268634935925,0.12177204939513453,7.029651165008545,7.858792781829834,53.950113754258595,59.977866683406035,18.65720401091946,56.82126862053214,62.73968080174766,,,
2005-09-19,7.4969000816345215,7.621432781219482,7.4896769523620605,7.566389083862305,7.566389083862305,231339881,7.578045654296875,7.280510759353637,7.310304164886475,5.452143394757831,1.2,3.91,270512159.75,5.405936443646743,0.0118877841129982,0.0795107231861498,0.1223318544028163,0.395499024642608,0.9983212615582636,0.15351743256700257,0.12812112602950815,7.082452774047852,7.858792781829834,62.33561390157748,59.1684723830891,63.36346730649186,63.267355079670985,66.30297929868254,,,
2005-09-20,7.625168800354004,7.753437995910644,7.602254867553711,7.669004917144775,7.669004917144775,375441994,7.559265995025635,7.322727560997009,7.317556982040405,5.470929132567512,1.36,5.72,275607185.85,5.413303918048162,0.0134709197598676,0.0802439281903176,0.1203969634632804,0.3952699395434416,1.0025656794732398,0.1600593949929081,0.13450877982218815,7.082452774047852,7.858792781829834,75.55351227778587,63.946413311207316,83.79980669370411,69.38648734518875,69.86477051664417,,,
2005-09-21,7.681457996368408,7.814709186553955,7.620437145233154,7.76838207244873,7.76838207244873,406305245,7.603599834442138,7.362976717948913,7.327579402923584,5.490055855304476,1.3,6.97,284235405.8,5.421572070056399,0.0128750452590407,0.0809898862414085,0.1189382740662112,0.3953731736088972,0.972106398204018,0.17128834780106583,0.14186469341796368,7.098392963409424,7.858792781829834,88.11010902541825,75.33307840159387,92.21300213044545,74.2357350680895,72.85697996112759,,,
2005-09-22,7.758419990539551,7.9506988525390625,7.72529411315918,7.755181789398193,7.755181789398193,522206047,7.647186374664306,7.398842310905456,7.33381103515625,5.508889032734765,-0.17,8.99,293095090.05,5.432054587322561,-0.0017006772864296,0.0776690964890394,0.1187243375233459,0.3950615283450812,1.0916272616569502,0.17708094240398253,0.14890794321516745,7.105367183685303,7.9506988525390625,76.87096433924172,80.17819521414862,81.03328297659021,72.45710489223752,71.83664007465511,,,
2005-09-23,7.795780181884766,7.900636196136475,7.785568237304687,7.854558944702148,7.854558944702148,340623975,7.722703361511231,7.439651846885681,7.341019010543823,5.528214413022238,1.28,11.02,301340279.65,5.439131838566091,0.0127328825802677,0.0777495522639531,0.1148542517305421,0.3949791796485361,1.105561830098753,0.18752880592163823,0.15663211575646163,7.105367183685303,7.9506988525390625,88.62696011764514,84.53601116076838,93.28720816840547,77.24550062060214,74.7083398661607,,,
2005-09-26,7.957673072814941,7.993786811828613,7.784821033477783,7.827660083770752,7.827660083770752,397259466,7.77495756149292,7.477883553504943,7.347539567947388,5.547588222556644,-0.34,8.48,313664501.4,5.447242424901236,-0.0034304950418095,0.0761693445243444,0.1148874087735538,0.3946772440418214,1.10382459135541,0.19143159548742084,0.16359201170265347,7.105367183685303,7.993786811828613,81.3008714806261,82.26626531250433,69.11432490572452,73.22540531448175,72.55190953986595,,,
2005-09-27,7.84434700012207,7.930523872375488,7.805243968963623,7.819191932678223,7.819191932678223,275954483,7.80499496459961,7.509627103805542,7.354712686538696,5.566078440537528,-0.11,10.54,315611973.75,5.4528241355095775,-0.0010824096643089,0.0726191959503586,0.1143650095275791,0.3890485103129974,1.132190724814938,0.19163225793200667,0.1692000609485241,7.306612968444824,7.993786811828613,74.59232757017517,81.50671972281548,59.4198821762955,71.85198512685211,71.84879636771954,,,
2005-09-28,7.826166152954102,7.848083019256592,7.611470222473144,7.621432781219482,7.621432781219482,321095049,7.77560510635376,7.53295214176178,7.352769966125488,5.583366812221588,-2.53,7.12,322046803.0,5.458745907425786,-0.0256168347461072,0.0781074539803008,0.1165649452754848,0.3890374447954806,1.1537909279452438,0.17382996989693122,0.17012604273820553,7.386313915252685,7.993786811828613,38.70442077203193,64.86587327427775,7.868745188859296,47.5520294863636,57.768803512970486,,,
2005-09-29,7.638370037078857,7.738992214202881,7.6234259605407715,7.711595058441162,7.711595058441162,225393676,7.766887760162353,7.562366890907287,7.351584405899048,5.601159249033247,1.18,8.6,323210749.45,5.463055925178322,0.0117606668926972,0.0785403689414018,0.1161002719574809,0.3888460677868931,1.156805114792269,0.16509377238403466,0.16911958866737137,7.419938087463379,7.993786811828613,50.82471365609482,54.70715399943398,48.56128780733938,55.54834179143348,61.47554583744375,68.97676876793997,,
2005-09-30,7.826166152954102,7.907858848571777,7.7780961990356445,7.881956100463867,7.881956100463867,367424053,7.772367191314697,7.599988341331482,7.352839689254761,5.6193331896312655,2.21,13.03,336077195.95,5.470576281616339,0.0218510612163433,0.0777296036925156,0.1172872798996828,0.3888031422707242,1.1759463897019056,0.16995781731581072,0.16928723439705926,7.419938087463379,7.993786811828613,80.51216172198549,56.68043205003742,80.72809340091322,66.72999716937824,67.31346406231395,99.73631694513696,,
2005-10-03,7.811470985412598,7.972866058349609,7.790548801422119,7.937249183654785,7.937249183654785,367785402,7.794285011291504,7.637634754180908,7.360949296951293,5.637481436842964,0.7,13.81,347571719.35,5.4782288901168,0.0069906556461396,0.0776662495172415,0.1174278710236535,0.3885249041767276,1.190473312555893,0.1762426817497733,0.1706783238676021,7.419938087463379,7.993786811828613,90.14764244072033,73.82817260626688,86.29238845446405,69.62337388121698,68.95768731313112,103.25181334777885,,
2005-10-04,7.968881130218506,8.002006530761719,7.739490032196045,7.745965957641602,7.745965957641602,367143003,7.779639816284179,7.667385745048523,7.368495998382568,5.654543476445334,-2.41,13.5,357472692.05,5.48523034793349,-0.0243945785576911,0.0786660433508174,0.1197080268427221,0.3889518982006609,1.220836164040583,0.16389919646194162,0.16932249838647,7.419938087463379,8.002006530761719,56.01194738040741,75.55725051437108,28.786584296203888,51.53476051869505,58.07424617215696,82.77325975746096,,
2005-10-05,7.788057804107666,7.843101978302002,7.67124605178833,7.738742828369141,7.738742828369141,334384676,7.803101825714111,7.687111783027649,7.375778694152832,5.671704349063692,-0.09,11.13,359136705.9,5.491549333413403,-0.0009329371183119,0.0770643322324066,0.1195512361571951,0.3887694285847168,1.242155062565776,0.15178437350003282,0.16581487340918258,7.468754768371582,8.002006530761719,50.630504958374694,65.59669825983414,27.407208834950286,50.95157980259017,57.703888107972894,61.021715386385075,,
2005-10-06,7.8241729736328125,7.832641124725342,7.723300933837891,7.789553165435791,7.789553165435791,320950509,7.818693447113037,7.708730745315552,7.383659152984619,5.688891913209643,0.66,10.68,361908054.8,5.497717591662256,0.0065442490825109,0.0767813523548472,0.1174031227577584,0.3886646913841486,1.2483772986292685,0.14461621289986404,0.16157514130731887,7.4896769523620605,8.002006530761719,58.53189542763486,55.05811592213899,56.63871477425622,55.11962875860047,59.65310306394257,65.41754795712367,,
2005-10-07,7.840362071990967,7.8871870040893555,7.734508991241455,7.795529842376709,7.795529842376709,271827070,7.801408195495606,7.726040840148926,7.393367748260498,5.706213888667879,0.08,10.76,366685494.95,5.502929476275335,0.0007669740649958,0.0767534399359869,0.1172438580089227,0.388506504232865,1.2621170338817638,0.13782885659701538,0.15682588436525818,7.602254867553711,8.002006530761719,48.3487606460386,52.50372034401605,60.39094815081222,55.636977515623144,59.88727446238214,68.36342310975677,,
2005-10-10,7.803501129150391,7.8411102294921875,7.699889183044434,7.73724889755249,7.73724889755249,223723439,7.761408138275146,7.727174091339111,7.404770002365113,5.723548714130644,-0.75,9.55,357020804.6,5.507092743690213,-0.0075042874561144,0.0775244666491414,0.1175266674243831,0.3880661456211585,1.2551101500309343,0.12629123589972302,0.15071895467215116,7.611470222473144,8.002006530761719,32.20665336612088,46.36243647993145,22.46972778713936,49.186570698650264,56.44682849143727,52.275328552905144,,
2005-10-11,7.736252784729004,7.787062168121338,7.593039035797119,7.623923778533935,7.623923778533935,342984790,7.736999702453613,7.72022511959076,7.411987953186035,5.7402223282390175,-1.46,6.12,353493031.0,5.5131225001310105,-0.0147550160923857,0.0781046613652704,0.1183701182414544,0.3882841466963639,1.2386474376282444,0.10677239268640726,0.14192964227500238,7.593039035797119,8.002006530761719,7.55188202414202,29.36909867876717,6.528161998357539,38.94397100315022,50.385472233800854,21.793422844521505,,
2005-10-12,7.601508140563965,7.651072025299072,7.447085857391357,7.496152877807617,7.496152877807617,373643277,7.688481712341309,7.717697119712829,7.412874631881714,5.7560429904196,-1.68,4.77,349539065.9,5.519257007342464,-0.0169012294199752,0.0801576084815591,0.1145413983653236,0.3881719984790249,1.2994649304109291,0.08007052181818963,0.12955781818363982,7.447085857391357,8.002006530761719,8.842168398276954,16.200234596179953,2.511013164583714,30.570299629649725,44.573808668952964,-27.484955792655217,,
2005-10-13,7.521805763244629,7.521805763244629,7.23986291885376,7.40823221206665,7.40823221206665,424292413,7.61221752166748,7.711246275901795,7.412944374084472,5.771406043143499,-1.17,4.0,339705344.3,5.525869447143448,-0.0117980963390418,0.0810600234801032,0.1148506932652623,0.3884242339798733,1.3125335949504733,0.0512241536792164,0.11389108528275514,7.23986291885376,8.002006530761719,22.091544242087526,12.8285315548355,1.359605782343925,26.070167172952086,41.06387614023743,-83.36594574061682,,
2005-10-14,7.469501972198486,7.47772216796875,7.286190032958984,7.375853061676025,7.375853061676025,342041267,7.528282165527344,7.706190228462219,7.412152338027954,5.786432062822675,-0.44,3.46,341590985.75,5.5310753105257655,-0.0043802780574102,0.0812591270649662,0.1146825343789098,0.3883110488111617,1.3404808613236696,0.025457019594111507,0.09620427214502643,7.23986291885376,8.002006530761719,17.843112596827567,16.25894174573068,1.0163441352203935,24.519366041072125,39.82027130316682,-95.19864834645904,,
2005-10-17,7.409727096557617,7.601508140563965,7.336501121520996,7.596526145935059,7.596526145935059,303802474,7.500137615203857,7.707697081565857,7.418453722000122,5.801834646671537,2.99,5.74,345214115.4,5.536224850339144,0.0294794918189351,0.0858712485744336,0.1125432563755451,0.3879372757198458,1.2878689253138678,0.02258253642451713,0.08147992500092457,7.23986291885376,8.002006530761719,46.797378014941835,28.910678284618978,77.7130547034811,48.75651972940863,50.76417535853866,-53.09582043096355,,
2005-10-18,7.595530033111572,7.670249938964844,7.540236949920654,7.55368709564209,7.55368709564209,284173173,7.486090278625488,7.701931190490723,7.424446268081665,5.817187813539354,-0.56,5.63,340650674.35,5.540918807374919,-0.0056552556433007,0.0859554309782049,0.1104611854413394,0.387872555138872,1.3128132095803169,0.01665573749135607,0.06851508749901088,7.23986291885376,8.002006530761719,41.17651475195063,35.27233512124001,59.740730581056035,45.45109205389891,48.90487580729912,-30.37427030253397,,
2005-10-19,7.571619987487793,7.717822074890137,7.57062292098999,7.688681125640869,7.688681125640869,281479113,7.524595928192139,7.69794614315033,7.432979288101197,5.833813000293005,1.79,4.69,334409367.75,5.545857173484322,0.0177134625985142,0.0837151418151951,0.1118080296210159,0.3842702121363515,1.3069321999241768,0.02259117960925039,0.059330305921058785,7.23986291885376,8.002006530761719,58.888928513555705,48.95427376014939,83.61793842642463,56.334299567144626,54.5536064429317,-3.945090034047038,,
2005-10-20,7.720810890197754,7.749204158782959,7.502130031585693,7.551693916320801,7.551693916320801,558553779,7.553288269042969,7.68777174949646,7.441706562042237,5.849015936018929,-1.78,2.64,336226754.35,5.55496751058273,-0.0179773658170137,0.0859552481001464,0.1133296865589948,0.3803694920884569,1.319953905556906,0.01605625084293205,0.05067549490543344,7.23986291885376,8.002006530761719,40.914991950978866,46.99347840549507,37.944584542657445,45.57047420774834,48.67315046254848,-40.36615046238702,,
2005-10-21,8.612716674804688,8.628409385681152,8.293911933898926,8.465767860412598,8.465767860412598,919128253,7.771271228790283,7.718332195281983,7.469527282714844,5.865567979358492,12.1,13.64,365151968.25,5.576561286012803,0.1142588236285826,0.1421006794540182,0.1600779714346535,0.3705075039371048,1.2043542633373592,0.08367089477586998,0.05727457487952074,7.23986291885376,8.628409385681152,88.286922393014,62.69694761918285,92.51392839034088,78.11832775833581,71.07683202728738,361.6792975175537,,
2005-10-24,8.552193641662598,8.699891090393066,8.522804260253906,8.683700561523438,8.683700561523438,378682093,7.988706111907959,7.761134219169617,7.498882236480713,5.881505264176263,2.57,12.56,364223099.6,5.5860291098387895,0.0254170482891367,0.1402702932091595,0.1600809825079798,0.3623051512239053,1.194521894411302,0.1530767612532422,0.07643501215426504,7.23986291885376,8.699891090393066,98.89108106369213,76.03099846922832,94.72557320371696,81.238898285716,73.99166147330368,353.6047568270447,,
2005-10-25,8.612218856811523,8.652567863464355,8.539491653442383,8.640363693237305,8.640363693237305,276163262,8.206041431427002,7.802192807197571,7.530219774246216,5.897824056564816,-0.5,11.3,364233538.55,5.592801362917939,-0.0050030937366316,0.1405302255746177,0.1599534359427463,0.3608853030823831,1.2189328833592823,0.20225304023971713,0.10159861777135545,7.23986291885376,8.699891090393066,95.92285968749479,94.3669543814003,84.76584641595014,78.63716221210416,72.42852556947985,278.5679467652863,,
2005-10-26,8.624672889709473,8.866765022277832,8.622430801391602,8.852816581726074,8.852816581726074,357635500,8.438868522644043,7.8637619972229,7.564984445571899,5.914573769720774,2.46,17.31,366060561.1,5.602135317335739,0.0242909901539962,0.1380243790602981,0.1597607989485474,0.3609791411144978,1.2058857779792005,0.2554243947639545,0.13236377316987527,7.23986291885376,8.866765022277832,99.14263799140704,97.98552624753131,92.49880557983295,81.94438469795945,75.19509358274995,273.53048169205067,,
2005-10-27,8.881709098815918,8.893913269042969,8.759167671203613,8.793540000915527,8.793540000915527,206145800,8.687237739562988,7.917859244346618,7.598837566375733,5.930363793221731,-0.67,16.67,365098167.3,5.607393620749007,-0.0067183051062009,0.1384012573702012,0.1597835948294187,0.359272702546977,1.199456223202264,0.2894434279617162,0.16377970412824344,7.23986291885376,8.893913269042969,93.93166791349734,96.33238853079972,72.08138004499142,78.01305860526476,72.99431876598798,234.19381744954848,237.24093942711755,
2005-10-28,8.848583221435547,8.940239906311035,8.84235668182373,8.920812606811523,8.920812606811523,237025111,8.778246688842774,7.969802069664001,7.637781600952149,5.946921768642607,1.45,19.31,358578220.2,5.613658865140012,0.0143696807584356,0.1380086534435766,0.1601890099158945,0.3590999303097079,1.1266716911745054,0.3229508165162045,0.19561392660583565,7.23986291885376,8.940239906311035,98.85747104066827,97.31059231519089,85.66706877133834,80.37189017142023,74.70606350771928,208.1277321801287,237.7510895890844,
2005-10-31,8.972369194030762,9.333765029907228,8.954188346862793,9.268757820129396,9.268757820129396,575866428,8.895258140563964,8.036377501487731,7.683679561614991,5.964327755428496,3.9,22.5,368982271.5,5.630373528338672,0.0382623287519714,0.141667035508099,0.1624903347797423,0.3599855112048237,1.0880582636253515,0.3732790061438962,0.23114694251344778,7.23986291885376,9.333765029907228,96.89540358956293,96.56151418124284,96.08463252803885,85.37595001242732,78.68394091038877,215.41048693708254,268.70022362906013,
2005-11-01,9.261784553527832,9.561660766601562,9.190800666809082,9.44908332824707,9.44908332824707,656696267,9.057002067565918,8.121533370018005,7.736167850494385,5.982563966796512,1.95,23.21,383459934.7,5.650184192716204,0.0192683638858048,0.1420690026468425,0.1629992834842259,0.3602716962407293,1.0914912694505354,0.4228409729539653,0.2694857486015513,7.23986291885376,9.561660766601562,95.15128164737965,96.96805209253695,97.76694544013418,87.32913495848335,80.40396364951397,207.16245691646853,278.9935690536714,
2005-11-02,9.506866455078123,9.58905792236328,9.394039154052734,9.456555366516112,9.456555366516112,424200069,9.177749824523923,8.207423996925353,7.786030979156494,6.0011461064929055,0.08,21.73,387950704.35,5.662897155412091,0.0007904560939451,0.1420622739826248,0.163005923468265,0.3597607317665007,1.100136880935974,0.4574489332174583,0.3070783855247327,7.286190032958984,9.58905792236328,94.24619378051064,95.4309596724844,97.84372580197939,87.41042093503914,80.47427106527581,184.33320510585705,263.584935084094,
2005-11-03,9.524550437927246,9.628410339355469,9.498895645141602,9.61271858215332,9.61271858215332,299052737,9.341585540771485,8.29858226776123,7.837527952194214,6.021036827375019,1.65,23.95,386855815.75,5.672175463039772,0.0163788833463103,0.1421258353867388,0.1614558843045619,0.3577949001892398,1.051561133077227,0.49180780323863615,0.34402426906751343,7.336501121520996,9.628410339355469,99.31534124126544,96.23760555638525,99.11526971755887,89.1133279961865,81.93321348106015,169.32169726007632,249.54595639877041,
2005-11-04,9.713092803955078,9.758173942565918,9.600266456604004,9.7243013381958,9.7243013381958,354319116,9.50228328704834,8.395020842552185,7.891246614456176,6.042887468186636,1.16,23.8,390980418.05,5.683421875428402,0.0115409711540137,0.1420824576810923,0.1612112279901892,0.3463768352328329,1.0361396452115883,0.5220236870336734,0.37962415266074545,7.502130031585693,9.758173942565918,98.49858399451986,97.35337300543198,99.51987423461253,90.216490605845,82.9154957403004,158.97519255457448,235.34645496478902,
2005-11-07,9.840615272521973,9.899643898010254,9.76714038848877,9.838871002197266,9.838871002197266,385098052,9.616305923461914,8.500101947784424,7.946763515472412,6.064876476923625,1.18,25.69,399049148.7,5.695919218542508,0.011712923839481,0.1417259931423346,0.1606768077449386,0.3461347658016426,1.0232641814267287,0.5488875727531664,0.4134768366792297,7.502130031585693,9.899643898010254,97.46517020551711,98.4263651471008,99.75240053655415,91.27550972944546,83.88435420884214,153.04378154381482,224.22745466503343,
2005-11-08,9.819443702697754,9.852819442749023,9.678223609924316,9.711099624633787,9.711099624633787,317084071,9.668709182739258,8.604460740089417,7.997299089431762,6.086738970544603,-1.3,24.2,397754112.75,5.705837439464472,-0.0130714464259371,0.14298923217418,0.1597292322734435,0.3455526100469371,1.0532188215727147,0.5534870591066436,0.4414788811647125,7.502130031585693,9.899643898010254,92.13584221485047,96.03319880496247,47.95288221977767,80.00742380149735,78.53536356898258,129.97283593381778,192.2434663493003,
2005-11-09,9.63065242767334,9.671001434326172,9.41545867919922,9.443353652954102,9.443353652954102,420245300,9.666068840026856,8.701820778846741,8.04306752204895,6.107622004690624,-2.76,23.91,400084213.9,5.718033533154011,-0.0279583455921352,0.1435635596783382,0.1631486980570793,0.3468682489518382,1.079256325493023,0.529424447436412,0.45906799441905244,8.293911933898926,9.899643898010254,71.58366058256303,87.06155766764353,15.097017827420776,61.4586548443133,68.65571257238909,99.7590755753859,152.43427954904269,
2005-11-10,9.423678398132324,9.747215270996094,9.400514602661133,9.74098777770996,9.74098777770996,366516664,9.691722679138184,8.818458557128906,8.09542127609253,6.128187773719667,3.15,26.32,397195426.45,5.729450201662823,0.0310313501472085,0.145485007983585,0.1651006072565554,0.3378254091253844,1.0549987145303883,0.528281540012209,0.4729107035376838,8.522804260253906,9.899643898010254,88.47679018314469,84.0654309935194,66.35252026950164,70.36810335877341,72.75827673854131,102.06885025748129,151.74887972734666,
