Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_20,SMA_50,SMA_252,daily_return,monthly_return,adv20,VWAP,log_returns,volatility_30,volatility_60,annual_volatility,rapp,MACD,Signal Line,14-low,14-high,%K,%D,RSI(2),RSI(7),RSI(14),CCI(30),CCI(50),CCI(100)
1993-12-31,0.265625,0.2700890004634857,0.2611609995365143,0.2611609995365143,0.2161258906126022,160966400,0.2591517984867096,0.2632812477648258,0.2753348180651664,0.3656994073045632,-1.68,-12.69,187255040.0,0.3650452844607202,-0.0169484660719902,0.1452401546341227,0.2804693226501029,0.5136058247074308,1.119657988962593,0.0,0.0,,,,,,,,,,
1994-01-03,0.2633930146694183,0.2678569853305816,0.2589290142059326,0.266741007566452,0.2207437008619308,181529600,0.2616071999073028,0.2625557981431484,0.2752678582072258,0.3646586256486083,2.14,-10.82,190308160.0,0.3647301911973761,0.0211411049158511,0.1474430340431722,0.2792851629494741,0.5137813621046979,1.1129709777602936,0.00044512884569303246,8.902576913860649e-05,,,,,,,,,,
1994-01-04,0.2700890004634857,0.28125,0.2678569853305816,0.28125,0.2327508330345153,285174400,0.2658482015132904,0.2622209988534451,0.2754910781979561,0.3635868440190005,5.44,-4.55,196717920.0,0.3643119451089862,0.0529657749960876,0.1574334466010984,0.2826330142765243,0.5149136257009965,1.0476196077134874,0.0019462163252433329,0.0004604638803595518,,,,,100.0,,,,,
1994-01-05,0.2834819853305816,0.3024550080299377,0.2834819853305816,0.3013390004634857,0.2493755370378494,612136000,0.2752232015132904,0.262890649586916,0.2761607185006142,0.3626213520173988,7.14,3.85,224132160.0,0.3636419151797214,0.0689919248764412,0.1717373733546194,0.2865141887632981,0.5197829131898097,0.9925930094363126,0.004702644258442634,0.0013088999559761683,,,,,100.0,,,,,
1994-01-06,0.3013390004634857,0.3035709857940674,0.2901790142059326,0.2924109995365143,0.2419871389865875,366508800,0.2805804014205932,0.26328129991889,0.2766964384913444,0.3615761416417266,-2.96,-0.76,240478000.0,0.3631910078495176,-0.0300755331130573,0.1738834852567276,0.2887106964469744,0.5200208339042779,1.0228992267892825,0.006096442203288366,0.002266408405438608,,,,,61.67787690316044,,,,,
1994-01-07,0.2857140004634857,0.296875,0.2790180146694183,0.295758992433548,0.2447577714920044,298793600,0.2875,0.2646764002740383,0.2769419786334037,0.3604777845007086,1.14,0.38,246279600.0,0.3628448004802649,0.011384562637652,0.1742729039684694,0.2887274018254414,0.5192039148010541,1.101887087144581,0.007386050371767983,0.0032903367987044832,,,,,70.23328557262178,,,,,
1994-01-10,0.2946430146694183,0.3024550080299377,0.2924109995365143,0.3002229928970337,0.2484519183635711,201588800,0.2941963970661163,0.2670759506523609,0.2774107185006141,0.3594901494918361,1.51,3.06,231496160.0,0.3626286336158631,0.0149806002755101,0.1744625020775774,0.288428944237931,0.5180057785708397,1.063196335210544,0.008668358228811957,0.004365941084725978,,,,,81.34139368716343,,,,,
1994-01-11,0.2991069853305816,0.3013390004634857,0.2834819853305816,0.2845979928970337,0.235521450638771,355398400,0.294865995645523,0.2681361995637417,0.2776115980744362,0.3583696495800737,-5.2,0.39,237049680.0,0.3621566327703854,-0.053447874928896,0.1807168223562501,0.2393382942263958,0.5193550090228448,1.1372567889247671,0.008327791926167616,0.005158311253014306,,,,,22.517447840964387,55.082111485676045,,,,
1994-01-12,0.2879459857940674,0.2879459857940674,0.2723209857940674,0.2723209857940674,0.2253614217042923,439118400,0.2890623927116394,0.2687499992549419,0.2774330177903175,0.3571472843842847,-4.31,-3.17,244322400.0,0.361490196396652,-0.0440961679037328,0.185930350726081,0.2437192473473122,0.5203326325718584,1.1967238357306138,0.006986700473703533,0.005523989097152152,,,,,10.539724474793287,42.279812306849415,,,,
1994-01-13,0.2678569853305816,0.2745540142059326,0.265625,0.2734380066394806,0.226285919547081,531596800,0.2852677941322327,0.2691406495869159,0.2770535579323768,0.3560976495463697,0.41,-2.78,264708080.0,0.3607064636152037,0.0040934640406273,0.1859998917287915,0.242560046469212,0.5152068246593379,1.20816045066532,0.0059454743550400035,0.005608286148729723,,,,,18.434841371325003,43.66956041924778,,,,
